"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 01월 28일","18,545","18,425","18,555","17,545","3.52M","0.13%"
"2022년 01월 27일","18,520","19,530","19,745","18,515","0.06K","-4.93%"
"2022년 01월 26일","19,480","20,555","20,615","19,480","0.33K","-4.28%"
"2022년 01월 25일","20,350","21,075","21,140","20,250","2.78M","-3.78%"
"2022년 01월 24일","21,150","21,375","21,580","20,905","2.06M","-2.94%"
"2022년 01월 23일","21,790","21,790","21,790","21,790","-","0.00%"
"2022년 01월 21일","21,790","22,010","22,125","21,605","2.31M","-1.80%"
"2022년 01월 20일","22,190","21,350","22,190","21,270","0.01K","3.21%"
"2022년 01월 19일","21,500","22,005","22,105","21,360","0.00K","-3.04%"
"2022년 01월 18일","22,175","22,040","22,515","22,000","0.01K","0.77%"
"2022년 01월 17일","22,005","22,110","22,360","21,875","0.01K","-0.34%"
"2022년 01월 16일","22,080","22,080","22,080","22,080","-","0.00%"
"2022년 01월 14일","22,080","22,180","22,440","22,055","1.58M","-2.41%"
"2022년 01월 13일","22,625","22,710","22,830","22,475","2.09M","0.11%"
"2022년 01월 12일","22,600","21,700","22,600","21,700","1.73M","5.63%"
"2022년 01월 11일","21,395","21,530","21,670","21,165","1.00M","-0.42%"
"2022년 01월 10일","21,485","21,900","21,945","21,395","0.20K","-2.32%"
"2022년 01월 07일","21,995","22,000","22,085","21,780","1.05M","1.13%"
"2022년 01월 06일","21,750","21,610","22,105","21,560","0.03K","-0.89%"
"2022년 01월 05일","21,945","22,145","22,150","21,825","1.02M","-1.04%"
"2022년 01월 04일","22,175","22,315","22,330","22,085","0.06K","0.29%"
"2022년 01월 03일","22,110","22,380","22,560","22,050","1.17M","-0.81%"
"2021년 12월 30일","22,290","22,405","22,410","22,055","950.96K","-0.25%"
"2021년 12월 29일","22,345","22,210","22,420","22,125","1.06M","1.27%"
"2021년 12월 28일","22,065","21,560","22,070","21,560","0.06K","2.37%"
"2021년 12월 27일","21,555","21,655","21,795","21,545","778.67K","-0.55%"
"2021년 12월 26일","21,675","21,675","21,675","21,675","-","0.00%"
"2021년 12월 24일","21,675","21,640","21,850","21,545","1.15M","0.84%"
"2021년 12월 23일","21,495","21,350","21,650","21,350","0.20K","1.37%"
"2021년 12월 22일","21,205","21,545","21,735","21,200","0.01K","-1.30%"
"2021년 12월 21일","21,485","21,600","21,655","20,985","1.46K","-0.58%"
"2021년 12월 20일","21,610","22,200","22,200","21,610","0.02K","-3.16%"
"2021년 12월 17일","22,315","22,200","22,465","22,170","695.17K","-0.56%"
"2021년 12월 16일","22,440","22,350","22,640","22,350","0.01K","1.77%"
"2021년 12월 15일","22,050","22,025","22,170","21,925","0.00K","-0.54%"
"2021년 12월 14일","22,170","22,380","22,390","22,065","0.01K","-2.10%"
"2021년 12월 13일","22,645","22,840","22,970","22,645","0.01K","-0.83%"
"2021년 12월 12일","22,835","22,835","22,835","22,835","-","0.00%"
"2021년 12월 10일","22,835","23,100","23,100","22,820","1.31M","-1.72%"
"2021년 12월 09일","23,235","23,270","23,345","23,035","0.00K","0.22%"
"2021년 12월 08일","23,185","22,685","23,335","22,685","1.21K","3.39%"
"2021년 12월 07일","22,425","22,770","22,860","22,360","0.00K","-1.21%"
"2021년 12월 06일","22,700","22,690","22,740","22,320","1.47M","-1.00%"
"2021년 12월 05일","22,930","22,930","22,930","22,930","-","0.00%"
"2021년 12월 03일","22,930","22,630","23,000","22,570","1.44M","1.91%"
"2021년 12월 02일","22,500","22,865","22,985","22,320","3.96M","-2.83%"
"2021년 12월 01일","23,155","23,200","23,275","22,420","0.04K","0.17%"
"2021년 11월 30일","23,115","23,820","23,990","22,905","0.29K","-1.68%"
"2021년 11월 29일","23,510","23,055","23,695","23,050","2.87M","-1.34%"
"2021년 11월 28일","23,830","23,830","23,830","23,830","-","0.00%"
"2021년 11월 26일","23,830","24,090","24,330","23,675","2.41M","-1.22%"
"2021년 11월 25일","24,125","24,195","24,325","23,995","1.49M","0.17%"
"2021년 11월 24일","24,085","23,780","24,145","23,720","2.00M","1.13%"
"2021년 11월 23일","23,815","23,830","24,140","23,735","0.01K","-0.48%"
"2021년 11월 22일","23,930","24,350","24,350","23,575","0.04K","-1.79%"
"2021년 11월 19일","24,365","24,520","24,670","24,175","3.04M","-0.89%"
"2021년 11월 18일","24,585","24,230","24,600","24,040","0.01K","1.47%"
"2021년 11월 17일","24,230","24,485","24,590","24,185","3.40M","-0.37%"
"2021년 11월 16일","24,320","24,385","24,540","24,230","2.93M","-0.53%"
"2021년 11월 15일","24,450","24,495","24,515","24,230","2.13M","-0.16%"
"2021년 11월 14일","24,490","24,490","24,490","24,490","-","0.00%"
"2021년 11월 12일","24,490","24,055","24,490","23,950","7.88M","1.89%"
"2021년 11월 11일","24,035","23,120","24,035","23,030","7.27M","3.35%"
"2021년 11월 10일","23,255","23,600","23,780","23,095","3.94M","-2.21%"
"2021년 11월 09일","23,780","23,355","23,780","23,325","0.05K","1.52%"
"2021년 11월 08일","23,425","23,535","23,575","23,180","0.13K","0.00%"
"2021년 11월 05일","23,425","23,365","23,480","23,010","5.90M","1.85%"
"2021년 11월 04일","23,000","22,850","23,065","22,805","2.10M","1.93%"
"2021년 11월 03일","22,565","22,415","22,830","22,335","0.01K","1.01%"
"2021년 11월 02일","22,340","22,330","22,680","22,320","1.52M","0.49%"
"2021년 11월 01일","22,230","22,535","22,620","22,085","0.00K","-1.46%"
"2021년 10월 31일","22,560","22,560","22,560","22,560","-","0.00%"
"2021년 10월 29일","22,560","22,630","22,845","22,515","1.95M","-0.20%"
"2021년 10월 28일","22,605","22,850","22,885","22,605","0.14K","-0.86%"
"2021년 10월 27일","22,800","22,905","23,045","22,600","0.01K","-0.46%"
"2021년 10월 26일","22,905","23,190","23,260","22,875","0.01K","0.22%"
"2021년 10월 25일","22,855","22,665","22,880","22,165","0.67K","0.26%"
"2021년 10월 24일","22,795","22,795","22,795","22,795","-","0.00%"
"2021년 10월 22일","22,795","22,635","23,045","22,545","3.82M","0.18%"
"2021년 10월 21일","22,755","23,365","23,420","22,615","0.06K","-2.63%"
"2021년 10월 20일","23,370","23,890","23,890","23,315","0.05K","-1.60%"
"2021년 10월 19일","23,750","23,660","23,850","23,610","1.96M","1.24%"
"2021년 10월 18일","23,460","23,595","23,825","23,445","2.08M","-0.34%"
"2021년 10월 15일","23,540","23,700","23,735","23,295","1.43M","-0.02%"
"2021년 10월 14일","23,545","23,405","23,640","23,105","2.87M","1.90%"
"2021년 10월 13일","23,105","22,580","23,180","22,510","2.02M","2.60%"
"2021년 10월 12일","22,520","22,430","22,640","22,365","1.05M","0.40%"
"2021년 10월 11일","22,430","22,430","22,430","22,430","-","0.00%"
"2021년 10월 08일","22,430","22,470","22,845","22,245","2.49M","0.99%"
"2021년 10월 07일","22,210","22,445","22,575","21,535","2.80M","-0.05%"
"2021년 10월 06일","22,220","23,360","23,550","22,110","3.98M","-4.12%"
"2021년 10월 05일","23,175","23,265","23,555","22,835","0.09K","-1.65%"
"2021년 10월 04일","23,565","23,565","23,565","23,565","-","0.00%"
"2021년 10월 01일","23,565","23,770","23,885","23,465","2.34M","-1.05%"
"2021년 09월 30일","23,815","23,420","23,865","23,195","0.01K","1.17%"
"2021년 09월 29일","23,540","22,700","23,575","22,700","0.09K","1.03%"
"2021년 09월 28일","23,300","23,600","23,600","23,150","0.00K","-0.75%"
"2021년 09월 27일","23,475","23,230","23,475","23,075","3.14M","1.62%"
"2021년 09월 26일","23,100","23,100","23,100","23,100","-","0.00%"
"2021년 09월 24일","23,100","22,995","23,225","22,780","4.02M","1.67%"
"2021년 09월 23일","22,720","22,170","22,750","22,105","1.00M","1.25%"
"2021년 09월 22일","22,440","22,440","22,440","22,440","-","0.00%"
"2021년 09월 17일","22,440","22,545","22,720","22,185","1.57M","-0.73%"
"2021년 09월 16일","22,605","22,720","22,950","22,470","3.08M","-0.33%"
"2021년 09월 15일","22,680","22,575","22,710","22,250","2.24M","0.62%"
"2021년 09월 14일","22,540","22,450","22,620","22,200","1.97M","0.71%"
"2021년 09월 13일","22,380","21,985","22,550","21,950","4.10M","1.45%"
"2021년 09월 12일","22,060","22,060","22,060","22,060","-","0.00%"
"2021년 09월 10일","22,060","21,640","22,110","21,525","3.12M","2.20%"
"2021년 09월 09일","21,585","21,805","21,880","21,485","0.02K","0.26%"
"2021년 09월 08일","21,530","21,615","21,695","21,425","0.06K","0.05%"
"2021년 09월 07일","21,520","21,215","21,610","21,160","0.01K","1.37%"
"2021년 09월 06일","21,230","21,080","21,390","21,025","1.04M","0.86%"
"2021년 09월 05일","21,050","21,050","21,050","21,050","-","0.00%"
"2021년 09월 03일","21,050","20,750","21,080","20,625","1.18M","1.47%"
"2021년 09월 02일","20,745","21,180","21,180","20,700","0.93K","-2.47%"
"2021년 09월 01일","21,270","21,765","21,765","21,180","1.76M","-2.23%"
"2021년 08월 31일","21,755","21,140","21,780","21,135","0.13K","3.23%"
"2021년 08월 30일","21,075","21,375","21,380","20,970","1.17M","-0.35%"
"2021년 08월 29일","21,150","21,150","21,150","21,150","-","0.00%"
"2021년 08월 27일","21,150","21,025","21,215","20,890","1.01M","-0.09%"
"2021년 08월 26일","21,170","21,420","21,480","21,020","0.03K","-1.33%"
"2021년 08월 25일","21,455","21,050","21,455","20,910","1.44M","2.29%"
"2021년 08월 24일","20,975","21,500","21,560","20,500","0.05K","-1.62%"
"2021년 08월 23일","21,320","21,595","21,635","21,155","0.00K","-1.11%"
"2021년 08월 22일","21,560","21,560","21,560","21,560","-","0.00%"
"2021년 08월 20일","21,560","21,790","22,070","21,305","1.77M","-0.53%"
"2021년 08월 19일","21,675","21,830","22,140","21,670","0.04K","-1.59%"
"2021년 08월 18일","22,025","21,455","22,040","21,300","2.36M","1.83%"
"2021년 08월 17일","21,630","22,380","22,435","21,510","0.11K","-3.61%"
"2021년 08월 16일","22,440","22,440","22,440","22,440","-","0.00%"
"2021년 08월 13일","22,440","22,525","22,740","22,185","3.59M","0.11%"
"2021년 08월 12일","22,415","21,940","22,525","21,940","0.16K","2.77%"
"2021년 08월 11일","21,810","21,715","21,940","21,625","1.79M","-0.05%"
"2021년 08월 10일","21,820","21,770","21,875","21,425","3.11M","0.90%"
"2021년 08월 09일","21,625","20,970","21,725","20,835","7.20M","3.12%"
"2021년 08월 08일","20,970","20,970","20,970","20,970","-","0.00%"
"2021년 08월 06일","20,970","21,085","21,180","20,935","1.03M","-0.02%"
"2021년 08월 05일","20,975","20,645","21,020","20,570","1.24M","1.40%"
"2021년 08월 04일","20,685","20,775","20,775","20,250","0.17K","-0.46%"
"2021년 08월 03일","20,780","21,060","21,215","20,745","1.55M","-1.12%"
"2021년 08월 02일","21,015","20,900","21,015","20,620","0.02K","0.57%"
"2021년 07월 30일","20,895","21,110","21,145","20,810","1.66M","-0.74%"
"2021년 07월 29일","21,050","20,950","21,080","20,870","1.28M","1.20%"
"2021년 07월 28일","20,800","20,790","21,020","20,640","1.73M","-0.72%"
"2021년 07월 27일","20,950","21,000","21,125","20,790","0.01K","0.50%"
"2021년 07월 26일","20,845","20,950","21,095","20,755","3.43M","-0.36%"
"2021년 07월 25일","20,920","20,920","20,920","20,920","-","0.00%"
"2021년 07월 23일","20,920","20,740","20,945","20,730","2.88M","1.19%"
