"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 02월 08일","5.23","5.20","5.20","5.20","0.01K","-5.60%"
"2016년 02월 05일","5.54","5.68","5.78","5.66","1.77K","-1.07%"
"2016년 02월 04일","5.60","5.60","5.60","5.60","0.01K","-0.18%"
"2016년 02월 03일","5.61","6.00","6.00","5.75","0.42K","-3.44%"
"2016년 02월 02일","5.81","5.62","5.62","5.62","0.04K","2.29%"
"2016년 02월 01일","5.68","5.85","5.85","5.81","0.02K","-5.96%"
"2016년 01월 29일","6.04","6.25","6.31","6.23","4.66K","-0.33%"
"2016년 01월 28일","6.06","6.22","6.39","6.15","1.18K","2.71%"
"2016년 01월 27일","5.90","6.20","6.23","6.05","1.60K","-2.80%"
"2016년 01월 26일","6.07","5.90","6.30","5.86","0.86K","3.41%"
"2016년 01월 25일","5.87","5.95","5.95","5.90","0.88K","-7.12%"
"2016년 01월 22일","6.32","6.67","6.70","6.55","0.08K","2.43%"
"2016년 01월 21일","6.17","6.53","6.53","6.13","1.21K","-2.22%"
"2016년 01월 20일","6.31","6.61","6.61","6.58","0.01K","-7.34%"
"2016년 01월 19일","6.81","7.17","7.17","7.09","0.51K","1.49%"
"2016년 01월 18일","6.71","6.55","6.55","6.55","0.01K","0.60%"
"2016년 01월 15일","6.67","7.00","7.00","6.73","0.01K","-5.79%"
"2016년 01월 14일","7.08","7.35","7.39","7.31","1.06K","-2.21%"
"2016년 01월 13일","7.24","7.53","7.55","7.53","1.50K","1.97%"
"2016년 01월 12일","7.10","7.35","7.46","7.26","3.00K","-0.28%"
"2016년 01월 11일","7.12","7.70","7.82","7.40","0.47K","-3.91%"
"2016년 01월 08일","7.41","7.82","7.92","7.71","0.81K","-1.72%"
"2016년 01월 07일","7.54","7.97","8.07","7.70","0.11K","-2.58%"
"2016년 01월 06일","7.74","8.02","8.03","7.93","0.16K","-3.13%"
"2016년 01월 05일","7.99","8.06","8.06","8.06","0.01K","-0.62%"
"2016년 01월 04일","8.04","8.52","8.53","8.37","0.18K","-2.19%"
"2015년 12월 31일","8.22","8.53","8.53","8.53","0.63K","0.12%"
"2015년 12월 30일","8.21","8.52","8.57","8.52","0.09K","-0.73%"
"2015년 12월 29일","8.27","8.59","8.60","8.59","0.04K","-0.48%"
"2015년 12월 28일","8.31","8.55","8.57","8.55","0.03K","1.47%"
"2015년 12월 24일","8.19","8.49","8.49","8.49","0.01K","-0.36%"
"2015년 12월 23일","8.22","8.57","8.57","8.57","0.05K","-0.36%"
"2015년 12월 22일","8.25","8.51","8.58","8.51","0.15K","0.73%"
"2015년 12월 21일","8.19","8.34","8.42","8.34","0.18K","1.61%"
"2015년 12월 18일","8.06","8.35","8.36","8.30","0.54K","-0.12%"
"2015년 12월 17일","8.07","8.12","8.12","8.12","0.30K","-0.74%"
"2015년 12월 16일","8.13","8.52","8.53","8.48","0.46K","-0.73%"
"2015년 12월 15일","8.19","8.35","8.51","8.34","0.47K","1.49%"
"2015년 12월 14일","8.07","7.99","8.08","7.90","23.52K","0.00%"
"2015년 12월 11일","8.07","8.33","8.34","7.93","24.79K","-3.47%"
"2015년 12월 10일","8.36","8.43","8.43","8.29","35.11K","-0.48%"
"2015년 12월 09일","8.40","8.43","8.44","8.33","17.27K","-0.12%"
"2015년 12월 08일","8.41","8.44","8.44","8.35","25.72K","0.00%"
"2015년 12월 07일","8.41","8.52","8.53","8.40","28.90K","-1.29%"
"2015년 12월 04일","8.52","8.55","8.65","8.50","36.04K","-0.81%"
"2015년 12월 03일","8.59","8.47","8.61","8.42","22.65K","1.30%"
"2015년 12월 02일","8.48","8.56","8.57","8.47","20.93K","-0.93%"
"2015년 12월 01일","8.56","8.56","8.59","8.49","11.41K","-0.23%"
"2015년 11월 30일","8.58","8.89","8.92","8.89","0.33K","0.00%"
"2015년 11월 27일","8.58","8.56","8.56","8.56","0.01K","0.00%"
"2015년 11월 26일","8.58","8.94","8.95","8.90","0.52K","-0.46%"
"2015년 11월 25일","8.62","8.95","8.95","8.90","0.20K","-0.35%"
"2015년 11월 24일","8.65","8.62","8.62","8.62","0.00K","1.05%"
"2015년 11월 23일","8.56","8.83","8.83","8.78","0.29K","0.59%"
"2015년 11월 20일","8.51","8.90","8.90","8.83","0.39K","-1.39%"
"2015년 11월 19일","8.63","8.89","8.89","8.89","0.35K","0.58%"
"2015년 11월 18일","8.58","8.55","8.55","8.55","0.01K","-0.35%"
"2015년 11월 17일","8.61","8.79","8.79","8.77","0.09K","0.94%"
"2015년 11월 16일","8.53","8.38","8.40","8.38","0.02K","1.67%"
"2015년 11월 13일","8.39","8.68","8.68","8.66","0.21K","0.24%"
"2015년 11월 12일","8.37","8.67","8.70","8.66","0.11K","-0.83%"
"2015년 11월 11일","8.44","8.75","8.77","8.68","0.24K","0.00%"
"2015년 11월 10일","8.44","8.64","8.73","8.59","0.20K","1.56%"
"2015년 11월 09일","8.31","8.66","8.69","8.65","0.20K","-1.07%"
"2015년 11월 06일","8.40","8.79","8.79","8.76","0.24K","-0.71%"
"2015년 11월 05일","8.46","8.72","8.78","8.72","0.81K","0.83%"
"2015년 11월 04일","8.39","8.48","8.48","8.48","0.01K","-0.59%"
"2015년 11월 03일","8.44","8.50","8.50","8.50","0.01K","-1.75%"
"2015년 11월 02일","8.59","8.89","8.90","8.89","1.75K","-0.46%"
"2015년 10월 30일","8.63","8.94","8.95","8.94","0.01K","-0.46%"
"2015년 10월 29일","8.67","8.93","8.98","8.93","0.12K","1.29%"
"2015년 10월 28일","8.56","8.87","8.87","8.87","0.10K","-0.47%"
"2015년 10월 27일","8.60","8.93","8.94","8.92","2.27K","-0.58%"
"2015년 10월 26일","8.65","8.56","8.56","8.56","0.01K","0.35%"
"2015년 10월 23일","8.62","8.53","8.53","8.53","0.00K","1.77%"
"2015년 10월 22일","8.47","8.46","8.46","8.46","0.03K","0.36%"
"2015년 10월 21일","8.44","8.78","8.78","8.78","0.10K","-0.24%"
"2015년 10월 20일","8.46","8.72","8.75","8.72","0.05K","1.44%"
"2015년 10월 19일","8.34","8.64","8.64","8.64","4.03K","-0.48%"
"2015년 10월 16일","8.38","8.72","8.72","8.72","0.25K","-0.36%"
"2015년 10월 15일","8.41","8.47","8.47","8.47","0.01K","-0.12%"
"2015년 10월 14일","8.42","8.65","8.69","8.63","0.27K","1.20%"
"2015년 10월 13일","8.32","8.66","8.66","8.66","0.02K","0.48%"
"2015년 10월 12일","8.28","8.32","8.32","8.32","0.01K","-0.60%"
"2015년 10월 09일","8.33","8.44","8.66","8.44","0.25K","2.71%"
"2015년 10월 08일","8.11","8.43","8.43","8.42","0.22K","0.25%"
"2015년 10월 07일","8.09","8.51","8.51","8.46","1.05K","-1.34%"
"2015년 10월 06일","8.20","8.49","8.51","8.48","0.09K","0.12%"
"2015년 10월 05일","8.19","8.51","8.51","8.51","0.35K","0.74%"
"2015년 10월 02일","8.13","8.15","8.15","8.15","0.01K","-0.25%"
"2015년 10월 01일","8.15","8.49","8.53","8.49","1.01K","0.25%"
"2015년 09월 30일","8.13","8.09","8.09","8.09","0.00K","2.14%"
"2015년 09월 29일","7.96","8.27","8.27","8.27","0.45K","0.76%"
"2015년 09월 28일","7.90","7.96","7.96","7.90","0.58K","-1.00%"
"2015년 09월 25일","7.98","7.99","7.99","7.96","0.61K","-0.13%"
"2015년 09월 24일","7.99","8.33","8.33","8.33","0.17K","-0.75%"
"2015년 09월 23일","8.05","8.39","8.39","8.39","0.08K","0.63%"
"2015년 09월 22일","8.00","8.01","8.01","7.98","0.07K","0.50%"
"2015년 09월 21일","7.96","8.08","8.08","8.06","0.02K","-1.61%"
"2015년 09월 18일","8.09","8.13","8.13","8.13","0.01K","-1.46%"
"2015년 09월 17일","8.21","8.53","8.53","8.52","0.12K","0.00%"
"2015년 09월 16일","8.21","8.50","8.56","8.49","1.71K","0.74%"
"2015년 09월 15일","8.15","8.52","8.53","8.51","2.90K","-0.73%"
"2015년 09월 14일","8.21","8.23","8.23","8.23","0.04K","-0.36%"
"2015년 09월 11일","8.24","8.23","8.23","8.21","0.15K","-0.24%"
"2015년 09월 10일","8.26","8.27","8.27","8.23","0.01K","0.12%"
"2015년 09월 09일","8.25","8.27","8.27","8.27","0.01K","0.36%"
"2015년 09월 08일","8.22","8.10","8.10","8.10","0.01K","1.99%"
"2015년 09월 07일","8.06","8.41","8.41","8.41","1.54K","-0.12%"
"2015년 09월 04일","8.07","8.43","8.44","8.43","0.32K","-0.98%"
"2015년 09월 03일","8.15","8.15","8.15","8.07","0.01K","0.62%"
"2015년 09월 02일","8.10","8.00","8.10","8.00","0.02K","1.38%"
"2015년 09월 01일","7.99","7.99","7.99","7.99","0.10K","-0.75%"
"2015년 08월 31일","8.05","8.46","8.48","8.43","0.20K","-0.49%"
"2015년 08월 28일","8.09","8.03","8.03","8.03","0.02K","0.75%"
"2015년 08월 27일","8.03","8.13","8.13","8.04","0.14K","-0.62%"
"2015년 08월 26일","8.08","8.61","8.61","8.55","0.14K","-1.82%"
"2015년 08월 25일","8.23","8.58","8.58","8.58","1.95K","0.98%"
"2015년 08월 24일","8.15","8.13","8.13","8.13","0.17K","-0.37%"
"2015년 08월 21일","8.18","8.18","8.18","8.18","0.01K","-1.92%"
"2015년 08월 20일","8.34","8.67","8.67","8.66","0.09K","0.24%"
"2015년 08월 19일","8.32","8.64","8.66","8.64","0.01K","0.85%"
"2015년 08월 18일","8.25","8.55","8.61","8.55","0.05K","0.36%"
"2015년 08월 17일","8.22","8.25","8.29","8.25","0.03K","-0.96%"
"2015년 08월 14일","8.30","8.16","8.16","8.16","0.03K","1.59%"
"2015년 08월 13일","8.17","8.21","8.21","8.21","0.03K","0.00%"
"2015년 08월 12일","8.17","8.15","8.15","8.15","0.03K","1.24%"
"2015년 08월 11일","8.07","7.93","7.93","7.93","0.01K","2.15%"
"2015년 08월 10일","7.90","8.25","8.25","8.25","1.53K","1.80%"
"2015년 08월 07일","7.76","7.80","7.80","7.80","0.00K","-0.77%"
"2015년 08월 06일","7.82","8.17","8.17","8.17","1.23K","0.13%"
"2015년 08월 05일","7.81","7.85","7.85","7.85","0.10K","-0.89%"
"2015년 08월 04일","7.88","7.95","7.95","7.95","0.09K","-0.63%"
"2015년 08월 03일","7.93","7.91","7.95","7.91","0.04K","1.02%"
"2015년 07월 31일","7.85","8.21","8.21","8.21","0.00K","-0.13%"
"2015년 07월 30일","7.86","8.04","8.04","7.87","0.05K","-2.24%"
"2015년 07월 29일","8.04","8.40","8.40","8.40","0.30K","0.50%"
"2015년 07월 28일","8.00","7.94","7.94","7.94","0.02K","0.00%"
"2015년 07월 27일","8.00","7.97","7.97","7.97","0.02K","0.25%"
"2015년 07월 24일","7.98","8.44","8.44","8.40","0.06K","-0.87%"
"2015년 07월 23일","8.05","8.43","8.43","8.39","0.30K","1.39%"
"2015년 07월 22일","7.94","8.25","8.25","8.25","0.35K","0.00%"
"2015년 07월 21일","7.94","8.32","8.32","8.31","0.22K","-0.25%"
"2015년 07월 20일","7.96","8.17","8.25","8.17","2.32K","3.11%"
"2015년 07월 17일","7.72","7.67","7.67","7.65","0.01K","1.05%"
"2015년 07월 16일","7.64","7.70","7.70","7.70","0.00K","-1.29%"
"2015년 07월 15일","7.74","7.77","7.77","7.76","0.03K","0.39%"
"2015년 07월 14일","7.71","7.77","7.81","7.77","0.03K","-0.77%"
"2015년 07월 13일","7.77","7.65","7.65","7.65","0.02K","2.37%"
"2015년 07월 10일","7.59","7.90","7.90","7.90","1.95K","1.74%"
"2015년 07월 09일","7.46","7.80","7.80","7.80","0.70K","0.40%"
"2015년 07월 08일","7.43","7.76","7.76","7.76","2.76K","-0.13%"
"2015년 07월 07일","7.44","7.77","7.77","7.77","0.31K","1.09%"
"2015년 07월 06일","7.36","7.39","7.39","7.33","0.06K","-0.81%"
"2015년 07월 03일","7.42","7.77","7.77","7.77","1.85K","-0.13%"
"2015년 07월 02일","7.43","7.47","7.47","7.47","0.01K","-0.54%"
"2015년 07월 01일","7.47","7.81","7.81","7.81","0.15K","0.67%"
"2015년 06월 30일","7.42","7.36","7.36","7.36","0.02K","1.23%"
"2015년 06월 29일","7.33","7.30","7.38","7.30","1.09K","-2.53%"
"2015년 06월 26일","7.52","7.91","7.91","7.91","0.31K","-0.79%"
"2015년 06월 25일","7.58","7.55","7.55","7.55","0.52K","1.34%"
"2015년 06월 24일","7.48","7.51","7.51","7.51","4.32K","0.00%"
"2015년 06월 23일","7.48","7.83","7.85","7.80","0.25K","0.27%"
"2015년 06월 22일","7.46","7.47","7.47","7.47","0.05K","0.67%"
"2015년 06월 19일","7.41","7.43","7.43","7.40","0.12K","-0.54%"
"2015년 06월 18일","7.45","7.47","7.47","7.47","0.01K","-0.13%"
"2015년 06월 17일","7.46","7.47","7.47","7.44","0.06K","0.67%"
"2015년 06월 16일","7.41","7.47","7.47","7.46","0.10K","-1.33%"
"2015년 06월 15일","7.51","7.57","7.57","7.57","1.54K","-1.31%"
"2015년 06월 12일","7.61","7.53","7.55","7.53","0.95K","1.47%"
"2015년 06월 11일","7.50","7.55","7.55","7.55","0.05K","-1.06%"
"2015년 06월 10일","7.58","7.54","7.60","7.54","0.28K","0.26%"
"2015년 06월 09일","7.56","7.51","7.51","7.51","4.62K","1.61%"
"2015년 06월 08일","7.44","7.82","7.82","7.82","0.11K","0.54%"
"2015년 06월 05일","7.40","7.46","7.46","7.46","0.06K","0.14%"
"2015년 06월 04일","7.39","7.50","7.50","7.41","0.08K","-1.20%"
"2015년 06월 03일","7.48","7.50","7.53","7.50","0.10K","0.54%"
"2015년 06월 02일","7.44","7.36","7.36","7.36","0.98K","2.76%"
"2015년 06월 01일","7.24","7.25","7.25","7.25","0.01K","-1.09%"
"2015년 05월 29일","7.32","7.29","7.29","7.29","1.05K","1.95%"
"2015년 05월 28일","7.18","7.17","7.20","7.17","0.07K","0.14%"
"2015년 05월 27일","7.17","7.18","7.18","7.18","0.05K","-0.69%"
"2015년 05월 26일","7.22","7.37","7.37","7.37","0.04K","-1.90%"
"2015년 05월 25일","7.36","7.37","7.37","7.37","0.04K","0.82%"
"2015년 05월 22일","7.30","7.27","7.27","7.27","0.04K","0.00%"
"2015년 05월 21일","7.30","7.36","7.38","7.32","0.02K","-0.68%"
"2015년 05월 20일","7.35","7.49","7.49","7.49","0.04K","-0.27%"
"2015년 05월 19일","7.37","7.55","7.55","7.55","0.04K","-3.03%"
"2015년 05월 18일","7.60","7.53","7.53","7.53","0.00K","0.13%"
"2015년 05월 15일","7.59","7.98","7.98","7.98","2.54K","0.53%"
"2015년 05월 14일","7.55","8.06","8.06","8.06","0.03K","-1.18%"
"2015년 05월 13일","7.64","7.60","7.60","7.60","0.00K","0.66%"
"2015년 05월 12일","7.59","7.68","7.68","7.63","0.50K","-0.39%"
"2015년 05월 11일","7.62","7.54","7.60","7.51","0.59K","1.20%"
"2015년 05월 08일","7.53","7.92","7.93","7.92","0.04K","1.35%"
"2015년 05월 07일","7.43","7.84","7.84","7.84","0.15K","-1.33%"
"2015년 05월 06일","7.53","7.67","7.67","7.62","0.03K","-0.26%"
"2015년 05월 05일","7.55","7.54","7.56","7.54","0.01K","-0.40%"
"2015년 05월 04일","7.58","7.55","7.55","7.55","0.01K","1.34%"
"2015년 05월 01일","7.48","7.89","7.89","7.89","0.63K","1.22%"
"2015년 04월 30일","7.39","7.50","7.50","7.50","0.02K","-0.94%"
"2015년 04월 29일","7.46","7.35","7.35","7.35","0.00K","1.50%"
"2015년 04월 28일","7.35","7.15","7.31","7.15","0.03K","2.80%"
"2015년 04월 27일","7.15","7.30","7.35","7.30","0.40K","-1.79%"
"2015년 04월 24일","7.28","7.26","7.32","7.26","0.03K","0.41%"
"2015년 04월 23일","7.25","7.06","7.11","7.06","1.33K","2.26%"
"2015년 04월 22일","7.09","7.10","7.10","7.09","0.08K","0.14%"
"2015년 04월 21일","7.08","7.10","7.10","7.10","0.48K","-0.70%"
"2015년 04월 20일","7.13","7.29","7.49","7.29","1.48K","4.24%"
"2015년 04월 17일","6.84","6.86","6.86","6.83","0.56K","-0.44%"
"2015년 04월 16일","6.87","6.86","6.89","6.86","0.01K","0.29%"
"2015년 04월 15일","6.85","7.25","7.25","7.25","0.14K","0.74%"
"2015년 04월 14일","6.80","6.84","6.85","6.84","0.18K","0.00%"
"2015년 04월 13일","6.80","6.92","6.92","6.80","0.04K","-2.02%"
"2015년 04월 10일","6.94","6.98","6.99","6.97","1.88K","-1.00%"
"2015년 04월 09일","7.01","7.11","7.11","7.06","0.55K","-1.54%"
"2015년 04월 08일","7.12","7.11","7.15","7.11","0.03K","0.14%"
"2015년 04월 07일","7.11","7.14","7.14","7.10","0.01K","-0.56%"
"2015년 04월 02일","7.15","7.17","7.19","7.17","0.00K","0.14%"
"2015년 04월 01일","7.14","7.03","7.08","7.03","0.01K","3.18%"
"2015년 03월 31일","6.92","6.93","6.93","6.91","0.24K","0.58%"
"2015년 03월 30일","6.88","6.79","6.92","6.79","0.20K","1.78%"
"2015년 03월 27일","6.76","7.40","7.41","7.40","0.28K","-2.73%"
"2015년 03월 26일","6.95","6.99","6.99","6.99","0.02K","-0.29%"
"2015년 03월 25일","6.97","7.03","7.05","6.80","0.10K","-0.85%"
"2015년 03월 24일","7.03","7.03","7.03","7.03","0.03K","-0.14%"
"2015년 03월 23일","7.04","6.97","7.07","6.92","3.62K","0.00%"
"2015년 03월 20일","7.04","6.67","6.95","6.63","23.48K","5.55%"
"2015년 03월 19일","6.67","6.76","6.76","6.67","12.23K","-1.04%"
"2015년 03월 18일","6.74","6.69","6.81","6.65","1.28K","0.15%"
"2015년 03월 17일","6.73","6.46","6.75","6.40","1.96K","3.70%"
"2015년 03월 16일","6.49","6.39","6.51","6.36","2.00K","0.46%"
"2015년 03월 13일","6.46","6.36","6.50","6.23","1.82K","0.78%"
"2015년 03월 12일","6.41","6.70","6.70","6.39","2.36K","-5.18%"
"2015년 03월 11일","6.76","6.77","6.80","6.74","0.73K","-0.88%"
"2015년 03월 10일","6.82","6.66","6.82","6.58","0.67K","2.10%"
"2015년 03월 09일","6.68","6.74","6.74","6.64","1.46K","-1.76%"
"2015년 03월 06일","6.80","6.71","6.84","6.66","3.44K","0.74%"
"2015년 03월 05일","6.75","7.02","7.02","6.69","0.73K","-3.85%"
"2015년 03월 04일","7.02","6.65","7.03","6.62","1.20K","4.31%"
"2015년 03월 03일","6.73","6.85","6.87","6.73","0.53K","-3.17%"
"2015년 03월 02일","6.95","7.01","7.01","6.87","0.68K","-2.11%"
"2015년 02월 27일","7.10","7.04","7.11","6.93","0.76K","0.57%"
"2015년 02월 26일","7.06","7.30","7.33","7.02","0.27K","-4.47%"
"2015년 02월 25일","7.39","7.63","7.66","7.40","15.72K","-1.07%"
"2015년 02월 24일","7.47","7.73","7.73","7.29","0.39K","-2.99%"
"2015년 02월 23일","7.70","7.20","7.74","7.19","1.42K","5.19%"
"2015년 02월 20일","7.32","7.36","7.38","7.30","0.36K","-0.27%"
"2015년 02월 19일","7.34","7.39","7.40","7.35","0.36K","-2.00%"
"2015년 02월 18일","7.49","7.45","7.56","7.36","0.11K","0.27%"
"2015년 02월 17일","7.47","7.60","7.60","7.47","0.04K","-2.35%"
"2015년 02월 16일","7.65","7.59","7.79","7.59","0.14K","0.26%"
"2015년 02월 13일","7.63","7.36","7.59","7.33","0.40K","3.25%"
"2015년 02월 12일","7.39","7.33","7.39","7.16","0.56K","2.21%"
"2015년 02월 11일","7.23","7.19","7.19","7.16","0.06K","1.83%"
"2015년 02월 10일","7.10","6.89","7.06","6.86","0.08K","2.75%"
"2015년 02월 09일","6.91","6.87","6.88","6.81","0.08K","-0.58%"
"2015년 02월 06일","6.95","6.93","6.93","6.88","0.27K","-0.71%"
"2015년 02월 05일","7.00","6.92","6.94","6.92","2.34K","1.01%"
"2015년 02월 04일","6.93","6.99","6.99","6.85","0.03K","-1.84%"
"2015년 02월 03일","7.06","7.09","7.09","7.08","0.17K","-0.98%"
"2015년 02월 02일","7.13","7.08","7.12","7.08","0.03K","0.71%"
"2015년 01월 30일","7.08","6.97","7.09","6.97","1.46K","0.28%"
"2015년 01월 29일","7.06","6.95","7.09","6.95","0.44K","1.58%"
"2015년 01월 28일","6.95","6.81","6.81","6.81","0.28K","1.61%"
"2015년 01월 27일","6.84","6.83","6.83","6.83","0.30K","-0.15%"
"2015년 01월 26일","6.85","6.82","6.82","6.77","0.00K","0.74%"
"2015년 01월 23일","6.80","6.91","6.92","6.80","1.90K","0.59%"
"2015년 01월 22일","6.76","7.34","7.34","6.77","3.35K","-7.65%"
"2015년 01월 21일","7.32","7.30","7.34","7.30","10.07K","2.23%"
"2015년 01월 20일","7.16","7.10","7.10","7.10","0.10K","-0.69%"
"2015년 01월 19일","7.21","7.07","7.22","7.03","0.20K","1.12%"
"2015년 01월 16일","7.13","7.13","7.13","7.11","1.83K","0.14%"
"2015년 01월 15일","7.12","7.17","7.17","7.07","1.21K","-0.56%"
"2015년 01월 14일","7.16","7.20","7.23","7.20","0.49K","-1.78%"
"2015년 01월 13일","7.29","6.86","7.31","6.86","0.88K","8.64%"
"2015년 01월 12일","6.71","6.65","6.65","6.63","0.04K","0.00%"
"2015년 01월 09일","6.71","6.71","6.71","6.71","0.56K","-1.47%"
"2015년 01월 08일","6.81","6.70","6.70","6.70","1.00K","0.44%"
"2015년 01월 07일","6.78","6.71","6.71","6.66","0.46K","0.15%"
"2015년 01월 06일","6.77","6.80","6.84","6.70","0.59K","-1.88%"
"2015년 01월 05일","6.90","6.92","6.92","6.90","0.09K","-1.57%"
"2015년 01월 02일","7.01","7.66","7.71","7.66","0.04K","-3.31%"
