"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 02월 12일","3.7255","3.7300","3.7745","3.7270","1.22K","-0.05%"
"2021년 02월 11일","3.7275","3.7455","3.7615","3.7300","1.68K","0.11%"
"2021년 02월 10일","3.7235","3.6545","3.7590","3.6515","0.02K","1.64%"
"2021년 02월 09일","3.6635","3.6540","3.6935","3.6380","2.02K","1.23%"
"2021년 02월 08일","3.6190","3.6240","3.6510","3.6070","0.03K","0.74%"
"2021년 02월 05일","3.5925","3.5855","3.6170","3.5715","0.27K","1.73%"
"2021년 02월 04일","3.5315","3.5545","3.5545","3.5295","0.65K","-0.11%"
"2021년 02월 03일","3.5355","3.5240","3.5525","3.5000","0.98K","0.99%"
"2021년 02월 02일","3.5010","3.5385","3.5385","3.4930","0.91K","-0.50%"
"2021년 02월 01일","3.5185","3.5225","3.5655","3.5120","0.00K","-0.26%"
"2021년 01월 29일","3.5275","3.5640","3.5925","3.5300","0.82K","-0.59%"
"2021년 01월 28일","3.5485","3.5490","3.5900","3.4945","0.01K","-0.04%"
"2021년 01월 27일","3.5500","3.6225","3.6235","3.5350","0.05K","-1.73%"
"2021년 01월 26일","3.6125","3.6000","3.6270","3.5850","1.23K","-0.12%"
"2021년 01월 25일","3.6170","3.6210","3.6265","3.5990","0.54K","0.15%"
"2021년 01월 22일","3.6115","3.6310","3.6310","3.5725","0.00K","-0.61%"
"2021년 01월 21일","3.6335","3.6510","3.6675","3.6335","0.56K","0.23%"
"2021년 01월 20일","3.6250","3.6215","3.6460","3.6210","0.48K","0.25%"
"2021년 01월 19일","3.6160","3.5620","3.6365","3.5620","0.81K","-0.02%"
"2021년 01월 18일","3.6168","3.5762","3.6488","3.5737","-","1.14%"
"2021년 01월 17일","3.5760","3.6000","3.6060","3.5585","-","-0.51%"
"2021년 01월 15일","3.5945","3.6700","3.6750","3.5900","0.32K","-1.63%"
"2021년 01월 14일","3.6540","3.6285","3.6640","3.6285","0.00K","1.22%"
"2021년 01월 13일","3.6100","3.6360","3.6425","3.6135","0.96K","0.35%"
"2021년 01월 12일","3.5975","3.5860","3.6375","3.5860","0.61K","0.98%"
"2021년 01월 11일","3.5625","3.6685","3.6685","3.5565","0.26K","-3.03%"
"2021년 01월 08일","3.6740","3.7335","3.7335","3.6460","0.75K","-0.51%"
"2021년 01월 07일","3.6930","3.6900","3.6900","3.6900","0.01K","1.21%"
"2021년 01월 06일","3.6490","3.6560","3.6990","3.6375","0.03K","0.33%"
"2021년 01월 05일","3.6370","3.5955","3.6565","3.5925","0.88K","2.23%"
"2021년 01월 04일","3.5575","3.5400","3.6060","3.5400","0.22K","1.07%"
"2021년 01월 01일","3.5200","3.5200","3.5200","3.5200","-","0.00%"
"2020년 12월 31일","3.5200","3.5340","3.5340","3.5245","0.04K","-0.86%"
"2020년 12월 30일","3.5505","3.5495","3.5755","3.5495","0.23K","-0.04%"
"2020년 12월 29일","3.5520","3.5675","3.5690","3.5640","0.02K","-0.52%"
"2020년 12월 28일","3.5705","3.5860","3.6170","3.5810","0.57K","0.25%"
"2020년 12월 24일","3.5615","3.5520","3.5655","3.5520","0.07K","0.14%"
"2020년 12월 23일","3.5565","3.5005","3.5680","3.4980","0.00K","0.94%"
"2020년 12월 22일","3.5235","3.5800","3.5800","3.5250","0.57K","-1.56%"
"2020년 12월 21일","3.5795","3.6530","3.6530","3.5675","0.20K","-1.34%"
"2020년 12월 18일","3.6280","3.6235","3.6240","3.6235","0.00K","0.95%"
"2020년 12월 17일","3.5940","3.5675","3.6070","3.5675","0.16K","1.08%"
"2020년 12월 16일","3.5555","3.5445","3.5760","3.5445","0.24K","0.28%"
"2020년 12월 15일","3.5455","3.5230","3.5495","3.5230","0.00K","0.30%"
"2020년 12월 14일","3.5350","3.5535","3.5585","3.5270","0.37K","0.14%"
"2020년 12월 11일","3.5300","3.5945","3.6065","3.5035","0.33K","-1.12%"
