,date,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility
296,2020-12-30,12870.0,954010.0,0.15,3414.45,29100000.0,1.05,89.68,-0.34
297,2020-12-29,12850.22,896810.0,-0.38,3379.04,31180000.0,-0.54,89.99,-0.39
298,2020-12-28,12899.42,978340.0,0.74,3397.29,31620000.0,0.02,90.34,0.02
299,2020-12-24,12804.73,584090.0,0.26,3363.11,27500000.0,-0.57,90.32,-0.1
300,2020-12-23,12771.11,1230000.0,-0.29,3382.32,29950000.0,0.76,90.41,-0.26
301,2020-12-22,12807.92,1110000.0,0.51,3356.78,32299999.999999996,-1.86,90.65,0.68
302,2020-12-21,12742.52,1110000.0,-0.1,3420.57,28380000.0,0.76,90.04,0.02
303,2020-12-18,12755.64,2810000.0,-0.07,3394.9,28100000.0,-0.29,90.02,0.22
304,2020-12-17,12764.75,1020000.0,0.84,3404.87,27550000.0,1.13,89.82,-0.7
305,2020-12-16,12658.19,985820.0,0.5,3366.98,22080000.0,-0.01,90.45,-0.02
306,2020-12-15,12595.06,915620.0,1.25,3367.23,22570000.0,-0.06,90.47,-0.26
307,2020-12-14,12440.04,983310.0,0.5,3369.12,23980000.0,0.66,90.71,-0.3
308,2020-12-11,12377.87,876150.0,-0.23,3347.19,29860000.0,-0.77,90.98,0.18
309,2020-12-10,12405.81,893260.0,0.54,3373.28,24730000.0,0.04,90.82,-0.3
310,2020-12-09,12338.95,1070000.0,-1.94,3371.96,26070000.0,-1.12,91.09,0.13
311,2020-12-08,12582.77,973770.0,0.5,3410.18,22690000.0,-0.19,90.97,0.2
312,2020-12-07,12519.95,931780.0,0.45,3416.6,25450000.0,-0.81,90.79,0.1
313,2020-12-04,12464.23,1000000.0,0.7,3444.58,25630000.0,0.07,90.7,-0.01
314,2020-12-03,12377.18,928310.0,0.23,3442.14,29850000.0,-0.21,90.71,-0.45
315,2020-12-02,12349.37,985810.0,-0.05,3449.38,31280000.0,-0.07,91.12,-0.21
316,2020-12-01,12355.11,1280000.0,1.28,3451.94,31620000.0,1.77,91.31,-0.61
317,2020-11-30,12198.74,1760000.0,-0.06,3391.76,38500000.0,-0.49,91.87,0.09
318,2020-11-27,12205.85,655990.0,0.92,3408.31,28060000.0,1.14,91.79,-0.22
319,2020-11-25,12094.4,899550.0,0.47,3362.33,32210000.0,-1.19,91.99,-0.26
320,2020-11-24,12037.33,1270000.0,1.32,3402.82,30100000.0,-0.34,92.23,-0.29
321,2020-11-23,11880.63,1050000.0,0.22,3414.49,37390000.0,1.09,92.5,0.12
322,2020-11-20,11854.97,1120000.0,-0.42,3377.73,26130000.0,0.44,92.39,0.11
323,2020-11-19,11904.71,1080000.0,0.87,3363.09,25330000.0,0.47,92.29,-0.03
324,2020-11-18,11801.6,963950.0,-0.82,3347.3,28750000.0,0.22,92.32,-0.11
325,2020-11-17,11899.34,849410.0,-0.21,3339.9,28360000.0,-0.21,92.42,-0.24
326,2020-11-16,11924.13,935400.0,0.8,3346.97,27960000.0,1.11,92.64,-0.12
327,2020-11-13,11829.29,787300.0,1.02,3310.1,22790000.0,-0.86,92.75,-0.23
328,2020-11-12,11709.59,829440.0,-0.65,3338.68,21650000.0,-0.11,92.96,-0.09
329,2020-11-11,11786.43,819260.0,2.01,3342.2,27120000.0,-0.53,93.04,0.31
330,2020-11-10,11553.86,1030000.0,-1.37,3360.15,27870000.0,-0.4,92.75,0.03
331,2020-11-09,11713.78,1410000.0,-1.53,3373.73,31020000.0,1.86,92.72,0.53
332,2020-11-06,11895.23,893720.0,0.04,3312.16,23490000.0,-0.24,92.23,-0.32
333,2020-11-05,11890.93,828680.0,2.59,3320.13,22680000.0,1.3,92.53,-0.94
334,2020-11-04,11590.78,852150.0,3.85,3277.44,18850000.0,0.19,93.41,-0.15
335,2020-11-03,11160.57,710540.0,1.85,3271.07,21530000.0,1.42,93.55,-0.62
336,2020-11-02,10957.61,715790.0,0.42,3225.12,22680000.0,0.02,94.13,0.1
337,2020-10-30,10911.59,873940.0,-2.45,3224.53,23020000.0,-1.47,94.04,0.1
338,2020-10-29,11185.59,733270.0,1.64,3272.73,18470000.0,0.11,93.95,0.58
339,2020-10-28,11004.87,856550.0,-3.73,3269.24,17320000.0,0.46,93.41,0.51
340,2020-10-27,11431.35,676350.0,0.64,3254.32,14910000.0,0.1,92.94,-0.12
341,2020-10-26,11358.94,690960.0,-1.64,3251.12,16770000.0,-0.82,93.05,0.3
342,2020-10-23,11548.28,657560.0,0.37,3278.0,17420000.0,-1.04,92.77,-0.19
343,2020-10-22,11506.01,750160.0,0.19,3312.5,16600000.000000002,-0.38,92.95,0.37
344,2020-10-21,11484.69,753850.0,-0.28,3325.02,17760000.0,-0.09,92.61,-0.49
345,2020-10-20,11516.49,714590.0,0.33,3328.1,16510000.000000002,0.47,93.07,-0.39
346,2020-10-19,11478.88,755000.0,-1.65,3312.67,21230000.0,-0.71,93.43,-0.27
347,2020-10-16,11671.56,741760.0,-0.36,3336.36,19430000.0,0.13,93.68,-0.19
348,2020-10-15,11713.87,661410.0,-0.47,3332.18,19100000.0,-0.26,93.86,0.51
349,2020-10-14,11768.73,697010.0,-0.8,3340.78,19870000.0,-0.56,93.38,-0.16
350,2020-10-13,11863.9,729330.0,-0.1,3359.75,20490000.0,0.04,93.53,0.51
351,2020-10-12,11876.26,830650.0,2.56,3358.47,25960000.0,2.64,93.06,0.0
352,2020-10-09,11579.94,729770.0,1.39,3272.08,18830000.0,1.68,93.06,-0.59
353,2020-10-08,11420.98,715150.0,0.5,,,,93.61,-0.02
354,2020-10-07,11364.6,834930.0,1.88,,,,93.63,-0.06
355,2020-10-06,11154.6,936320.0,-1.57,,,,93.69,0.19
356,2020-10-05,11332.49,781320.0,2.32,,,,93.51,-0.35
357,2020-10-02,11075.02,810860.0,-2.22,,,,93.84,0.14
358,2020-10-01,11326.51,843820.0,1.42,,,,93.71,-0.19
359,2020-09-30,11167.51,1020000.0,0.74,3218.05,15350000.0,-0.2,93.89,0.0
360,2020-09-29,11085.25,763320.0,-0.29,3224.36,15130000.0,0.21,93.89,-0.41
361,2020-09-28,11117.52,840420.0,1.87,3217.53,15600000.0,-0.06,94.28,-0.38
362,2020-09-25,10913.56,820010.0,2.26,3219.42,16480000.0,-0.12,94.64,0.31
363,2020-09-24,10672.27,923440.0,0.37,3223.18,20670000.0,-1.72,94.35,-0.04
364,2020-09-23,10632.99,962400.0,-3.02,3279.71,16920000.0,0.17,94.39,0.43
365,2020-09-22,10963.64,845800.0,1.71,3274.3,21400000.0,-1.29,93.99,0.35
366,2020-09-21,10778.8,1020000.0,-0.13,3316.94,21650000.0,-0.63,93.66,0.79
367,2020-09-18,10793.28,2410000.0,-1.07,3338.09,25630000.0,2.07,92.93,-0.04
368,2020-09-17,10910.28,936990.0,-1.27,3270.44,20290000.0,-0.41,92.97,-0.26
369,2020-09-16,11050.47,923760.0,-1.25,3283.92,20040000.0,-0.36,93.21,0.17
370,2020-09-15,11190.32,828010.0,1.21,3295.68,19770000.0,0.51,93.05,0.0
371,2020-09-14,11056.65,882030.0,1.87,3278.81,21390000.0,0.57,93.05,-0.3
372,2020-09-11,10853.55,817030.0,-0.6,3260.35,22170000.0,0.79,93.33,-0.01
373,2020-09-10,10919.59,898020.0,-1.99,3234.82,31250000.0,-0.61,93.34,0.1
374,2020-09-09,11141.56,861840.0,2.71,3254.63,35150000.0,-1.86,93.25,-0.2
375,2020-09-08,10847.69,984130.0,-4.11,3316.42,27110000.0,0.72,93.44,0.78
376,2020-09-04,11313.13,1020000.0,-1.27,3355.37,22160000.0,-0.87,92.72,-0.02
377,2020-09-03,11458.1,1050000.0,-4.96,3384.98,25530000.0,-0.58,92.74,-0.12
378,2020-09-02,12056.44,903540.0,0.98,3404.8,26150000.0,-0.17,92.85,0.55
379,2020-09-01,11939.67,812610.0,1.39,3410.61,24700000.0,0.44,92.34,0.22
380,2020-08-31,11775.46,940530.0,0.68,3395.68,32350000.0,-0.24,92.14,-0.25
381,2020-08-28,11695.63,694250.0,0.6,3403.81,27130000.0,1.6,92.37,-0.68
382,2020-08-27,11625.34,773520.0,-0.34,3350.11,23710000.0,0.61,93.0,-0.01
383,2020-08-26,11665.06,738610.0,1.73,3329.74,29450000.0,-1.3,93.01,-0.01
384,2020-08-25,11466.47,719870.0,0.76,3373.58,27710000.0,-0.36,93.02,-0.3
385,2020-08-24,11379.72,837050.0,0.6,3385.64,26620000.0,0.15,93.3,0.05
386,2020-08-21,11311.8,879960.0,0.42,3380.68,28750000.0,0.5,93.25,0.5
387,2020-08-20,11264.95,830320.0,1.06,3363.9,33560000.0,-1.3,92.79,-0.11
388,2020-08-19,11146.46,752240.0,-0.57,3408.13,40570000.0,-1.24,92.89,0.67
389,2020-08-18,11210.84,736480.0,0.73,3451.09,38070000.0,0.36,92.27,-0.62
390,2020-08-17,11129.73,741240.0,1.0,3438.8,43460000.0,2.34,92.85,-0.27
391,2020-08-14,11019.3,729020.0,-0.21,3360.1,30600000.0,1.19,93.1,-0.25
392,2020-08-13,11042.5,750920.0,0.27,3320.73,32430000.0,0.04,93.33,-0.12
393,2020-08-12,11012.24,811570.0,2.13,3319.27,37830000.0,-0.63,93.44,-0.2
394,2020-08-11,10782.82,969230.0,-1.69,3340.29,40050000.0,-1.15,93.63,0.05
395,2020-08-10,10968.36,894840.0,-0.39,3379.25,38140000.0,0.75,93.58,0.15
396,2020-08-07,11010.98,891080.0,-0.87,3354.04,40390000.0,-0.96,93.44,0.7
397,2020-08-06,11108.07,876410.0,1.0,3386.46,41530000.0,0.26,92.79,-0.09
398,2020-08-05,10998.4,887010.0,0.52,3377.56,38580000.0,0.17,92.87,-0.55
399,2020-08-04,10941.17,886040.0,0.35,3371.69,44230000.0,0.11,93.38,-0.17
400,2020-08-03,10902.8,904390.0,1.47,3367.97,40750000.0,1.75,93.54,0.2
401,2020-07-31,10745.27,1090000.0,1.49,3310.01,35380000.0,0.71,93.35,0.35
402,2020-07-30,10587.81,897260.0,0.43,3286.82,34070000.0,-0.23,93.02,-0.46
403,2020-07-29,10542.94,878490.0,1.35,3294.55,32490000.000000004,2.06,93.45,-0.27
404,2020-07-28,10402.09,811000.0,-1.27,3227.96,28940000.0,0.71,93.7,0.03
405,2020-07-27,10536.27,912980.0,1.67,3205.23,29930000.0,0.26,93.67,-0.82
406,2020-07-24,10363.18,909490.0,-0.94,3196.77,42710000.0,-3.86,94.44,-0.26
407,2020-07-23,10461.42,990590.0,-2.29,3325.11,40700000.0,-0.24,94.69,-0.32
408,2020-07-22,10706.13,841400.0,0.24,3333.16,39330000.0,0.37,94.99,-0.14
409,2020-07-21,10680.36,1060000.0,-0.81,3320.89,35930000.0,0.2,95.12,-0.74
410,2020-07-20,10767.09,937330.0,2.51,3314.15,41860000.0,3.11,95.83,-0.11
411,2020-07-17,10503.19,951840.0,0.28,3214.13,35970000.0,0.13,95.94,-0.43
412,2020-07-16,10473.83,873490.0,-0.73,3210.1,49060000.0,-4.5,96.35,0.28
413,2020-07-15,10550.49,1040000.0,0.59,3361.3,49200000.0,-1.56,96.08,-0.19
414,2020-07-14,10488.58,974170.0,0.94,3414.62,54320000.0,-0.83,96.26,-0.21
415,2020-07-13,10390.84,1080000.0,-2.13,3443.29,55800000.0,1.77,96.46,-0.2
416,2020-07-10,10617.44,781920.0,0.66,3383.32,55610000.0,-1.95,96.65,-0.05
417,2020-07-09,10547.75,901210.0,0.53,3450.59,62000000.0,1.39,96.7,0.28
418,2020-07-08,10492.5,901930.0,1.44,3403.44,58710000.0,1.74,96.43,-0.46
419,2020-07-07,10343.89,946990.0,-0.86,3345.34,65780000.0,0.37,96.88,0.17
420,2020-07-06,10433.65,1040000.0,2.21,3332.88,64390000.0,5.71,96.72,-0.46
421,2020-07-02,10207.63,887000.0,0.52,3090.57,39110000.0,2.13,97.32,0.12
422,2020-07-01,10154.63,972050.0,0.95,3025.98,27330000.0,1.38,97.2,-0.2
423,2020-06-30,10058.76,1100000.0,1.87,2984.67,21500000.0,0.78,97.39,-0.15
424,2020-06-29,9874.15,977010.0,1.2,2961.52,22060000.0,-0.61,97.54,0.11
425,2020-06-26,9757.22,2670000.0,-2.59,,,,97.43,0.0
426,2020-06-25,10017.0,1060000.0,1.09,,,,97.43,0.29
427,2020-06-24,9909.17,1260000.0,-2.19,2979.55,21320000.0,0.3,97.15,0.52
428,2020-06-23,10131.37,1180000.0,0.74,2970.62,22520000.0,0.18,96.65,-0.4
429,2020-06-22,10056.48,1060000.0,1.11,2965.27,26790000.0,-0.08,97.04,-0.59
430,2020-06-19,9946.12,2390000.0,0.03,2967.63,26430000.0,0.96,97.62,0.21
431,2020-06-18,9943.05,1030000.0,0.33,2939.32,25870000.0,0.12,97.42,0.27
432,2020-06-17,9910.53,1010000.0,0.15,2935.87,23470000.0,0.14,97.16,0.21
433,2020-06-16,9895.87,1090000.0,1.75,2931.75,22330000.0,1.44,96.96,0.26
434,2020-06-15,9726.02,1080000.0,1.43,2890.03,24320000.0,-1.02,96.71,-0.63
435,2020-06-12,9588.81,1040000.0,1.01,2919.74,23600000.0,-0.04,97.32,0.61
436,2020-06-11,9492.73,1250000.0,-5.27,2920.9,23370000.0,-0.78,96.73,0.8
437,2020-06-10,10020.35,1110000.0,0.67,2943.75,20790000.0,-0.42,95.96,-0.37
438,2020-06-09,9953.75,1120000.0,0.29,2956.11,20900000.0,0.62,96.32,-0.31
439,2020-06-08,9924.75,1340000.0,1.13,2937.77,23110000.0,0.24,96.62,-0.33
440,2020-06-05,9814.08,1440000.0,2.06,2930.8,21740000.0,0.4,96.94,0.27
441,2020-06-04,9615.81,1290000.0,-0.69,2919.25,22660000.0,-0.14,96.68,-0.62
442,2020-06-03,9682.91,1010000.0,0.78,2923.37,25570000.0,0.07,97.28,-0.4
443,2020-06-02,9608.38,908580.0,0.59,2921.4,25610000.0,0.2,97.67,-0.16
444,2020-06-01,9552.05,878990.0,0.66,2915.43,26020000.0,2.21,97.83,-0.52
445,2020-05-29,9489.87,1450000.0,1.29,2852.35,20680000.0,0.22,98.34,-0.04
446,2020-05-28,9368.99,877390.0,-0.46,2846.22,20750000.0,0.33,98.38,-0.69
447,2020-05-27,9412.36,951520.0,0.77,2836.8,19810000.0,-0.34,99.06,0.15
448,2020-05-26,9340.22,967900.0,0.17,2846.55,17460000.0,1.01,98.91,-0.95
449,2020-05-22,9324.59,746030.0,0.43,2813.77,20910000.0,-1.89,99.86,0.49
450,2020-05-21,9284.88,785340.0,-0.97,2867.92,20350000.0,-0.55,99.37,0.25
451,2020-05-20,9375.78,938190.0,2.08,2883.74,21050000.0,-0.51,99.12,-0.25
452,2020-05-19,9185.1,869450.0,-0.54,2898.58,19720000.0,0.81,99.37,-0.3
453,2020-05-18,9234.83,968790.0,2.44,2875.42,22600000.0,0.24,99.67,-0.73
454,2020-05-15,9014.56,1030000.0,0.79,2868.46,18900000.0,-0.07,100.4,-0.07
455,2020-05-14,8943.72,883250.0,0.91,2870.34,19780000.0,-0.96,100.47,0.23
456,2020-05-13,8863.17,952960.0,-1.55,2898.05,18510000.0,0.22,100.24,0.31
457,2020-05-12,9002.55,922430.0,-2.06,2891.56,19710000.0,-0.11,99.93,-0.31
458,2020-05-11,9192.34,878430.0,0.78,2894.8,22510000.0,-0.02,100.24,0.51
459,2020-05-08,9121.32,824610.0,1.58,2895.34,22680000.0,0.83,99.73,-0.16
460,2020-05-07,8979.66,831290.0,1.41,2871.52,22670000.0,-0.23,99.89,-0.2
461,2020-05-06,8854.39,782810.0,0.51,2878.14,24980000.0,0.63,100.09,0.38
462,2020-05-05,8809.12,834180.0,1.13,,,,99.71,0.23
463,2020-05-04,8710.72,806280.0,1.23,,,,99.48,0.4
464,2020-05-01,8604.95,868790.0,-3.2,,,,99.08,0.06
465,2020-04-30,8889.55,1130000.0,-0.28,2860.08,24250000.0,1.33,99.02,-0.54
466,2020-04-29,8914.71,1030000.0,3.57,2822.44,20210000.0,0.44,99.56,-0.3
467,2020-04-28,8607.73,846780.0,-1.4,2810.02,25390000.0,-0.19,99.86,-0.18
468,2020-04-27,8730.16,807920.0,1.11,2815.49,21010000.0,0.25,100.04,-0.34
469,2020-04-24,8634.52,797880.0,1.65,2808.53,23520000.0,-1.06,100.38,-0.05
470,2020-04-23,8494.75,854520.0,-0.01,2838.5,24880000.0,-0.19,100.43,0.04
471,2020-04-22,8495.38,733430.0,2.81,2843.98,21730000.0,0.6,100.39,0.13
472,2020-04-21,8263.23,881560.0,-3.48,2827.01,23320000.0,-0.9,100.26,0.31
473,2020-04-20,8560.73,876310.0,-1.03,2852.55,21180000.0,0.5,99.95,0.17
474,2020-04-17,8650.14,1060000.0,1.38,2838.49,24570000.0,0.66,99.78,-0.25
475,2020-04-16,8532.36,919560.0,1.66,2819.94,20300000.0,0.31,100.03,0.57
476,2020-04-15,8393.18,794060.0,-1.44,2811.17,20560000.0,-0.57,99.46,0.58
477,2020-04-14,8515.74,849820.0,3.95,2827.28,20270000.0,1.59,98.89,-0.46
478,2020-04-13,8192.42,761870.0,0.48,2783.05,17710000.0,-0.49,99.35,-0.17
479,2020-04-09,8153.57,925800.0,0.77,2825.9,23820000.0,0.37,99.52,-0.6
480,2020-04-08,8090.9,838250.0,2.58,2815.37,24350000.0,-0.19,100.12,0.22
481,2020-04-07,7887.26,1000000.0,-0.33,2820.76,27020000.0,2.05,99.9,-0.78
482,2020-04-06,7913.24,980150.0,7.33,,,,100.69,0.11
483,2020-04-03,7373.08,836100.0,-1.53,2763.99,20080000.0,-0.6,100.58,0.4
484,2020-04-02,7487.31,912990.0,1.72,2780.64,21790000.0,1.69,100.18,0.51
485,2020-04-01,7360.58,914110.0,-4.41,2734.52,21730000.0,-0.57,99.67,0.63
486,2020-03-31,7700.1,1100000.0,-0.95,2750.3,21860000.0,0.11,99.05,-0.13
487,2020-03-30,7774.15,926450.0,3.62,2747.21,23970000.0,-0.9,99.18,0.83
488,2020-03-27,7502.38,1000000.0,-3.79,2772.2,24080000.0,0.26,98.36,-1.0
489,2020-03-26,7797.54,1010000.0,5.6,2764.91,23410000.0,-0.6,99.35,-1.68
490,2020-03-25,7384.3,1190000.0,-0.45,2781.59,27310000.0,2.17,101.05,-0.97
491,2020-03-24,7417.86,1150000.0,8.12,2722.44,25700000.0,2.34,102.04,-0.44
492,2020-03-23,6860.67,1080000.0,-0.27,2660.17,24980000.0,-3.11,102.49,-0.32
493,2020-03-20,6879.52,1640000.0,-3.79,2745.62,25200000.0,1.61,102.82,0.07
494,2020-03-19,7150.58,1190000.0,2.3,2702.13,30230000.0,-0.98,102.75,1.57
495,2020-03-18,6989.84,1260000.0,-4.7,2728.76,29120000.0,-1.83,101.16,1.59
496,2020-03-17,7334.78,1290000.0,6.23,2779.64,30610000.0,-0.34,99.58,1.54
497,2020-03-16,6904.59,1270000.0,-12.32,2789.25,35190000.0,-3.4,98.07,-0.69
498,2020-03-13,7874.88,1250000.0,9.35,2887.43,36640000.0,-1.23,98.75,1.31
499,2020-03-12,7201.8,1340000.0,-9.43,2923.49,30780000.0,-1.52,97.47,0.99
500,2020-03-11,7952.05,1060000.0,-4.7,2968.52,35250000.0,-0.94,96.51,0.1
501,2020-03-10,8344.25,1120000.0,4.95,2996.76,39330000.0,1.82,96.41,1.6
502,2020-03-09,7950.68,1200000.0,-7.29,2943.29,41460000.0,-3.01,94.89,-1.1
503,2020-03-06,8575.62,1050000.0,-1.86,3034.51,36210000.0,-1.21,95.95,-0.9
504,2020-03-05,8738.59,901110.0,-3.1,3071.68,44540000.0,1.99,96.82,-0.53
505,2020-03-04,9018.09,878060.0,3.85,3011.67,35330000.0,0.63,97.34,0.2
506,2020-03-03,8684.09,1100000.0,-2.99,2992.9,41010000.0,0.74,97.15,-0.22
507,2020-03-02,8952.17,1100000.0,4.49,2970.93,36730000.0,3.15,97.36,-0.78
508,2020-02-28,8567.37,1440000.0,0.01,2880.3,40120000.0,-3.71,98.13,-0.39
509,2020-02-27,8566.48,1150000.0,-4.61,2991.33,35050000.0,0.11,98.51,-0.49
510,2020-02-26,8980.77,870350.0,0.17,2987.93,46900000.0,-0.83,99.0,0.03
511,2020-02-25,8965.61,871820.0,-2.77,3013.05,44160000.0,-0.6,98.97,-0.39
512,2020-02-24,9221.28,795200.0,-3.71,3031.23,37040000.0,-0.28,99.36,0.1
513,2020-02-21,9576.59,699670.0,-1.79,3039.67,36460000.0,0.31,99.26,-0.6
514,2020-02-20,9750.97,646920.0,-0.67,3030.15,34570000.0,1.84,99.86,0.16
515,2020-02-19,9817.18,580070.0,0.87,2975.4,31510000.0,-0.32,99.7,0.26
516,2020-02-18,9732.74,555310.0,0.02,2984.97,31170000.0,0.05,99.44,0.44
517,2020-02-14,9731.18,536340.0,0.2,2917.01,25070000.0,0.38,99.12,0.05
518,2020-02-13,9711.97,545840.0,-0.14,2906.07,27480000.0,-0.71,99.07,0.02
519,2020-02-12,9725.96,589710.0,0.9,2926.9,24870000.0,0.87,99.05,0.33
520,2020-02-11,9638.94,567800.0,0.11,2901.67,26920000.0,0.39,98.72,-0.11
521,2020-02-10,9628.39,546600.0,1.13,2890.49,29490000.0,0.51,98.83,0.15
522,2020-02-07,9520.51,549790.0,-0.54,2875.96,30950000.0,0.33,98.68,0.18
523,2020-02-06,9572.15,582670.0,0.67,2866.51,31640000.0,1.72,98.5,0.2
524,2020-02-05,9508.68,625910.0,0.43,2818.09,30980000.0,1.25,98.3,0.35
525,2020-02-04,9467.97,607830.0,2.1,2783.29,36400000.0,1.34,97.96,0.16
526,2020-02-03,9273.4,623270.0,1.34,2746.61,21590000.0,-7.72,97.8,0.42
527,2020-01-31,9150.94,695770.0,-1.59,,,,97.39,-0.49
528,2020-01-30,9298.93,573680.0,0.26,,,,97.87,-0.12
529,2020-01-29,9275.16,548870.0,0.06,,,,97.99,-0.03
530,2020-01-28,9269.68,530770.0,1.43,,,,98.02,0.06
531,2020-01-27,9139.31,686780.0,-1.89,,,,97.96,0.11
532,2020-01-24,9314.91,629460.0,-0.93,,,,97.85,0.16
533,2020-01-23,9402.48,611040.0,0.2,2976.53,27280000.0,-2.75,97.69,0.16
534,2020-01-22,9383.77,580340.0,0.14,3060.75,22390000.0,0.28,97.53,0.0
535,2020-01-21,9370.81,691600.0,-0.19,3052.14,23480000.0,-1.41,97.53,-0.08
536,2020-01-17,9388.94,659470.0,0.34,3075.5,19030000.0,0.05,97.64,0.33
537,2020-01-16,9357.13,567150.0,1.06,3074.08,20340000.0,-0.52,97.32,0.09
538,2020-01-15,9258.69,584770.0,0.08,3090.04,20230000.0,-0.54,97.23,-0.14
539,2020-01-14,9251.33,624220.0,-0.24,3106.82,23000000.0,-0.28,97.37,0.03
540,2020-01-13,9273.93,605160.0,1.04,3115.57,21060000.0,0.75,97.34,-0.02
541,2020-01-10,9178.86,585080.0,-0.27,3092.29,21040000.0,-0.08,97.36,-0.09
542,2020-01-09,9203.43,601330.0,0.81,3094.88,24340000.0,0.91,97.45,0.15
543,2020-01-08,9129.24,595810.0,0.67,3066.89,29790000.0,-1.22,97.3,0.31
544,2020-01-07,9068.58,552230.0,-0.03,3104.8,27660000.0,0.69,97.0,0.34
545,2020-01-06,9071.47,690230.0,0.56,3083.41,31260000.0,-0.01,96.67,-0.18
546,2020-01-03,9020.77,618550.0,-0.79,3083.79,26150000.0,-0.05,96.84,-0.01
547,2020-01-02,9092.19,654950.0,1.33,3085.2,29250000.0,1.15,96.85,0.48
548,2019-12-31,8972.6,554990.0,0.3,3050.12,21740000.0,0.33,96.39,-0.36
549,2019-12-30,8945.99,483980.0,-0.67,3040.02,24810000.0,1.16,96.74,-0.19
550,2019-12-27,9006.62,443170.0,-0.17,3005.04,24710000.0,-0.08,96.92,-0.63
551,2019-12-26,9022.39,394330.0,0.78,3007.35,18240000.0,0.85,97.53,-0.12
552,2019-12-24,8952.88,248970.0,0.08,2982.68,16300000.0,0.67,97.65,-0.01
553,2019-12-23,8945.65,510230.0,0.23,2962.75,20570000.0,-1.4,97.66,-0.03
554,2019-12-20,8924.95,1600000.0,0.42,3004.94,21510000.0,-0.4,97.69,0.32
555,2019-12-19,8887.22,629570.0,0.67,3017.07,20860000.0,0.0,97.38,-0.02
556,2019-12-18,8827.74,680420.0,0.05,3017.04,24410000.0,-0.18,97.4,0.19
557,2019-12-17,8823.36,594890.0,0.1,3022.42,29300000.0,1.27,97.22,0.21
558,2019-12-16,8814.23,632710.0,0.91,2984.39,21190000.0,0.56,97.02,-0.15
559,2019-12-13,8734.88,543980.0,0.2,2967.68,21200000.0,1.78,97.17,-0.24
560,2019-12-12,8717.32,588220.0,0.73,2915.7,15180000.0,-0.3,97.4,0.33
561,2019-12-11,8654.05,486220.0,0.44,2924.42,16550000.0,0.24,97.08,-0.34
562,2019-12-10,8616.18,515360.0,-0.07,2917.32,17010000.0,0.1,97.41,-0.24
563,2019-12-09,8621.83,547630.0,-0.4,2914.48,16079999.999999998,0.08,97.64,-0.06
564,2019-12-06,8656.53,527650.0,1.0,2912.01,13410000.0,0.43,97.7,0.3
565,2019-12-05,8570.7,536690.0,0.05,2899.47,14320000.0,0.74,97.41,-0.25
566,2019-12-04,8566.67,571970.0,0.54,2878.12,12550000.0,-0.23,97.65,-0.09
567,2019-12-03,8520.64,599920.0,-0.55,2884.7,12380000.0,0.31,97.74,-0.12
568,2019-12-02,8567.99,559260.0,-1.12,2875.81,12880000.0,0.13,97.86,-0.42
569,2019-11-29,8665.47,303120.0,-0.46,2871.98,12260000.0,-0.61,98.27,-0.1
570,2019-11-27,8705.17,436370.0,0.66,2903.19,13390000.0,-0.13,98.37,0.12
571,2019-11-26,8647.93,739470.0,0.18,2907.06,17000000.0,0.03,98.25,-0.07
572,2019-11-25,8632.49,575980.0,1.32,2906.17,17860000.0,0.72,98.32,0.05
573,2019-11-22,8519.89,459670.0,0.16,2885.29,15860000.0,-0.63,98.27,0.29
574,2019-11-21,8506.21,520650.0,-0.24,2903.64,12350000.0,-0.25,97.99,0.06
575,2019-11-20,8526.73,771510.0,-0.51,2911.05,13740000.0,-0.78,97.93,0.07
576,2019-11-19,8570.66,533690.0,0.24,2933.99,13540000.0,0.85,97.86,0.07
577,2019-11-18,8549.94,523429.99999999994,0.11,2909.2,12440000.0,0.62,97.79,-0.21
578,2019-11-15,8540.83,588620.0,0.73,2891.34,13550000.0,-0.64,98.0,-0.16
579,2019-11-14,8479.02,499400.0,-0.04,2909.87,12910000.0,0.16,98.16,-0.21
580,2019-11-13,8482.1,521490.0,-0.05,2905.24,12980000.0,-0.33,98.37,0.06
581,2019-11-12,8486.09,491230.0,0.26,2914.82,12970000.0,0.17,98.31,0.11
582,2019-11-11,8464.28,435560.0,-0.13,2909.97,15790000.0,-1.83,98.2,-0.15
583,2019-11-08,8475.31,508330.0,0.48,2964.18,14970000.0,-0.49,98.35,0.21
584,2019-11-07,8434.52,618390.0,0.28,2978.71,13700000.0,0.0,98.14,0.19
585,2019-11-06,8410.63,584190.0,-0.29,2978.6,16530000.000000002,-0.43,97.95,-0.03
586,2019-11-05,8434.68,559520.0,0.02,2991.56,17990000.0,0.54,97.98,0.49
587,2019-11-04,8433.2,555690.0,0.56,2975.49,16719999.999999998,0.58,97.5,0.27
588,2019-11-01,8386.4,519419.99999999994,1.13,2958.2,15990000.0,0.99,97.24,-0.11
589,2019-10-31,8292.36,608630.0,-0.14,2929.06,16160000.0,-0.35,97.35,-0.31
590,2019-10-30,8303.98,484370.0,0.33,2939.32,15880000.0,-0.5,97.65,-0.04
591,2019-10-29,8276.85,468380.0,-0.59,2954.18,16610000.0,-0.87,97.69,-0.07
